"code","iso","country","PMD.raw.1990","PMD.raw.1991","PMD.raw.1992","PMD.raw.1993","PMD.raw.1994","PMD.raw.1995","PMD.raw.1996","PMD.raw.1997","PMD.raw.1998","PMD.raw.1999","PMD.raw.2000","PMD.raw.2001","PMD.raw.2002","PMD.raw.2003","PMD.raw.2004","PMD.raw.2005","PMD.raw.2006","PMD.raw.2007","PMD.raw.2008","PMD.raw.2009","PMD.raw.2010","PMD.raw.2011","PMD.raw.2012","PMD.raw.2013","PMD.raw.2014","PMD.raw.2015","PMD.raw.2016","PMD.raw.2017","PMD.raw.2018","PMD.raw.2019"
44,"BHS","Bahamas",1098.94613349426,1075.80158460763,1057.49063531027,1054.20933772784,1045.84454530476,1038.49821256238,1054.23711065561,1027.87147924574,1020.93691875373,1032.63053335669,984.913233507425,977.652865849916,930.147257011802,910.925385709431,901.410246082679,864.111608842957,857.009409637472,818.982991331127,810.541520820411,809.247962739774,798.401704003249,797.145496347488,797.581051360723,800.152370598556,808.65136456391,821.217577198513,799.430271417612,775.872601596073,779.533679974459,788.281153032945
48,"BHR","Bahrain",4402.83453424174,4392.6759061729,4317.31390628959,4174.95684551237,4083.53748010172,4044.81266404832,4032.77399051933,3979.95842353842,3971.10364935338,3951.32934970199,3572.55170798698,3212.43872130966,3470.63915034981,3699.05892136476,3653.918180444,3533.30629278437,3369.59488529834,3200.88911753373,3046.39111976005,2897.64164166149,2780.87519202194,2685.50744677643,2605.07014423519,2482.33086768304,2374.43775147712,2325.27194822149,2289.75814711361,2268.10920855453,2228.39002891503,2216.43056224047
50,"BGD","Bangladesh",1064.36509779506,1049.81459798231,1077.02640989156,1100.93897505356,1125.36184839397,1167.91578194694,1195.01847470783,1223.53489679484,1253.55563158922,1283.2126584297,1323.25263413017,1327.78800749854,1342.23741130507,1353.6831701952,1354.21344762845,1373.82741800776,1404.17161098297,1430.54583836655,1437.30564959297,1455.23551548825,1485.37797803785,1485.48033653137,1522.27647293771,1594.95068059536,1665.33056662839,1663.83944928828,1628.35092917191,1622.49922870247,1636.22255052117,1692.8710655447
52,"BRB","Barbados",1271.36912908563,1252.71498911396,1257.41520864434,1248.8729029926,1250.81262081181,1240.27787615054,1226.30339098322,1216.52546030699,1185.54206799004,1139.6670192255,1120.68511323054,1055.37520112396,1048.44349571496,1041.215741043,1005.1170823675,971.61195434874,962.142591621728,954.304011461105,933.580435806783,909.145389382968,898.460292214766,902.17763088624,900.370638683415,922.748774395612,945.235700555265,952.302803675067,931.660259369561,912.086015349057,920.534989301861,948.794397693758
112,"BLR","Belarus",2011.32299512915,2055.47510100936,2105.60840353245,2275.0436583492,2280.34066916467,2343.15563574871,2291.49480497947,2287.91278476636,2297.30881867413,2321.89959821991,2175.59791847369,2257.93945664817,2352.82408015396,2265.60146263069,2202.78230064296,2231.00232726952,2140.38070447773,2028.68316702475,2031.53089542894,2046.02161384144,2058.89868709093,2049.84354231123,1745.06279272888,1630.35894356255,1521.90000047021,1396.29253896809,1281.72683212647,1218.39957009107,1198.95779999955,1195.9230764048
56,"BEL","Belgium",1012.0459854402,976.64760568503,946.630951251111,920.117197510338,885.914679498553,857.400888080728,823.028780961473,790.62524717754,761.118646892674,732.042789107343,699.230165868096,664.060821480322,637.377773625962,607.476434398666,571.98286588699,554.132055946203,538.312045535562,538.481404713682,540.639480516382,539.911356109414,530.298630343496,508.476372529544,475.956670567135,433.283513774992,390.103546335728,368.693924410834,353.346889028979,348.674905307933,344.097948393145,342.43863373191
84,"BLZ","Belize",714.969333555251,741.41719367946,775.794331313361,812.166647460611,850.661121713378,900.470961840156,959.555322998378,1035.56076429186,1103.29517564223,1158.96032073414,1178.87710393078,1099.04224388548,1041.93288448864,1010.51162924711,994.287064324221,967.024835512993,950.062933461994,912.598655863317,866.114557526515,855.984437887519,849.066472481164,850.479872462159,867.589577815578,910.455449037256,950.670707590998,969.681826554768,950.0306884079,932.759240187395,948.380648537213,965.601987821194
204,"BEN","Benin",734.928500881014,727.911144618886,722.913124473764,720.978747631873,726.566110454069,731.321329512399,753.679904188475,789.911891733622,831.591459272049,861.457378299097,872.010832089972,851.661610152689,843.481151155359,820.335069339843,805.67151275195,786.155608892927,779.851910157005,780.568757323637,797.105771965316,822.771454971442,850.935495116643,890.855244502292,956.734601912765,1015.68647859497,1054.31457626534,1076.95868834731,1055.95002490111,1034.9524859283,1025.59997182964,1061.57016757268
60,"BMU","Bermuda",596.77010354569,573.446942644378,544.283761012376,530.932865543607,510.31867265453,480.340723971479,461.689672043355,413.634234212476,373.005508053298,343.611225528482,320.088620629437,296.233936319772,278.711246478935,264.51349796997,252.766977069559,242.439694232415,230.386780460771,215.067779910523,200.31243755355,188.119533068523,178.84299944671,175.173162493505,171.896516205721,170.326340498322,168.272208056798,166.608747039975,168.205035205593,170.496914528713,168.451019568647,163.5480229697
64,"BTN","Bhutan",588.382912114096,601.204103314428,597.877263413698,596.722885338921,600.994251042445,609.790532319234,625.61057010405,660.169824625949,699.365482535813,720.013789528967,772.299773628867,809.71275350033,845.78149525531,900.198434639434,945.355970844848,983.219838358891,1008.87379584672,1079.90832627336,1124.12081752291,1167.10208716587,1208.4702128222,1258.70219045197,1318.6988583718,1378.80132522312,1415.8890417408,1418.5057961564,1368.26837084482,1320.73680053876,1323.61707523206,1355.39965016838
68,"BOL","Bolivia",2316.90024538832,2293.38555342579,2251.80727049822,2201.32137941623,2128.15758433565,2063.50903253177,1953.4651263907,1820.12473277614,1663.98860246061,1534.48590674873,1449.22930157092,1393.40660515559,1351.09985522091,1313.8122071508,1283.45915801406,1262.11973737772,1257.16962863715,1280.20234557836,1303.97433370049,1317.27224620665,1308.77977918156,1285.72306148076,1259.83427558651,1236.20002517236,1210.125760188,1189.45859865909,1181.9998458151,1184.05286627108,1179.50164443055,1178.30409522005
70,"BIH","Bosnia and Herzegovina",1363.00337717684,1451.21067193643,1452.14041069841,1463.41865089586,1461.73021163111,1450.07740006991,1435.81890833465,1472.61207119453,1476.25042165453,1534.82406199988,1599.29156828581,1638.53574467972,1685.94197906285,1673.3264982258,1656.88428637998,1702.69680889151,1668.6427977525,1731.19010280217,1641.16683810781,1629.46932753168,1601.57756922329,1584.65755862396,1543.66004250369,1545.51523532696,1536.99539687735,1561.37961678102,1488.05009489989,1426.45803105428,1422.65581441356,1415.34445988918
72,"BWA","Botswana",1069.89275177492,1132.05032403125,1207.8394651756,1288.52912571241,1386.83139528813,1490.41560367441,1587.99069453269,1682.50005063827,1794.54477558601,1893.42846366812,2002.69991091528,2095.04592800219,2172.08986427621,2206.13396400115,2199.33197882088,2171.0275047333,2199.6356252615,2189.90947575815,2238.82625559416,2272.37804630809,2308.39428950844,2318.06665876388,2303.65708215556,2291.38669301895,2273.83649842555,2247.88136185626,2172.22734598697,2123.6889968737,2112.92740883949,2117.92113813429
76,"BRA","Brazil",978.828352244087,948.738157577082,940.874598070654,954.847936190236,945.101360131789,932.196297407486,923.868117349373,900.633022735776,893.037367399977,881.397863842344,863.922570803297,847.625901387153,836.287337522405,829.243538379361,821.771686585142,795.590734507953,787.469025998654,777.479042865182,768.654637165969,758.725637973234,741.675520093616,714.980505056718,669.924738795375,629.238405312467,590.066304857164,568.750678460163,568.007193223927,552.845585345462,546.055470190209,542.744386615112
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",742.66329852433,684.449478828751,633.921494884011,587.466500416987,533.534515331074,495.344005943708,458.817365949287,444.394869353149,430.569336493873,418.096022099945,409.454559339192,399.922897648067,400.817883129675,407.035551569081,407.219263972327,406.411756013206,394.575940344802,370.652258725426,346.224190248253,333.610286837439,327.200056263453,340.189564883813,375.600513466489,422.640513406834,458.680861013022,470.437227872775,433.708590443707,399.708417088081,404.218025489408,427.377340389959
100,"BGR","Bulgaria",2506.54495276901,2509.15368097272,2596.86705737495,2696.05415169682,2793.980618123,2793.60029072095,2810.68644307684,2900.0633578559,2781.46635141986,2647.91841030981,2587.52981871108,2499.82389200181,2403.2577072048,2302.36959612558,2215.81286745648,2161.99413247179,2107.66279543542,2011.83765275402,1932.95664335733,1879.86063303629,1824.86455311562,1750.78344955978,1654.38005180358,1579.83796271257,1583.50480504555,1529.95756789004,1506.21739591464,1487.00752251099,1483.33010743768,1473.65312550902
854,"BFA","Burkina Faso",541.288902166888,530.266465451388,524.486512851254,522.690083312603,522.554257547243,523.822895333242,532.991312808533,549.908543633846,570.027681240703,593.228681810497,622.203366073786,628.445988371714,642.591005020418,645.132736580171,651.615682709854,657.923637165976,661.866398017009,657.629412325079,660.041014403276,664.68021578127,682.745672770939,711.452608043373,757.278007716517,804.59153359214,838.117027174336,858.983587645576,840.061868626307,815.031619298713,816.646771594172,825.080397089352
108,"BDI","Burundi",623.489514463184,633.203020461739,636.142956457208,627.754886529758,625.922847786868,639.737128446914,635.261725981553,620.036551449007,608.051526114785,593.41136642702,578.353269509805,554.085538011174,543.352009292646,530.17813169384,520.950079164961,512.877454006473,501.677690228554,493.316626120241,486.187699755639,487.529283966898,500.012631231592,509.610825600659,528.999323021369,549.324148891556,561.354982269934,555.316367948615,525.365282887354,503.23249992888,510.113117987098,518.376695554601
132,"CPV","Cabo Verde",696.742433158545,705.632530212879,723.772656236447,758.322972120263,798.896855530775,849.438677604563,914.111224258817,1002.67973179354,1062.88297144807,1134.97176711803,1157.12879112665,1174.91996498698,1196.03134513262,1203.99494243555,1209.33449235984,1207.40752655581,1153.43504908856,1117.8637268528,1093.92444478448,1076.54113344112,1069.02409715895,1129.27521545097,1281.50219719392,1435.04331786433,1572.51431685007,1649.06472946626,1681.91934039486,1689.76258990355,1881.45170312671,1866.34307334387
116,"KHM","Cambodia",775.226152498996,769.862300580154,769.67414357998,776.00037357739,787.215975201899,798.082607270418,806.212079826273,817.646065002908,832.148021709271,845.530724919612,853.250143362219,868.498573988722,892.929531652155,910.09063575797,924.485557864298,930.789207239587,932.636677913915,943.743474954792,951.304042293059,951.846711573315,946.730945705616,928.784871254127,915.058359162326,896.591567502164,884.055686584622,868.634181344002,849.349435317788,831.865379453541,840.446045388089,870.608307657637
120,"CMR","Cameroon",1337.16261794008,1356.06044352166,1388.15792314416,1426.54014885346,1453.32506376604,1481.93488926949,1528.48822355398,1596.30304772531,1663.32464040513,1713.39085429672,1750.39950613875,1744.66814847384,1784.88715989057,1774.88912390847,1755.51954806839,1747.69232895871,1755.59122795823,1760.71077903209,1790.44971679236,1837.77150279753,1889.96187060994,1963.43414702027,2074.15758972402,2189.2663215032,2258.80551242662,2248.68142556756,2196.14072402833,2133.85306037737,2154.50918160376,2226.9393295246
124,"CAN","Canada",433.102664364514,418.500694481769,406.140229769612,400.257378048904,389.810448906007,380.378232885605,366.041571874968,351.188218744224,335.489631755771,320.916836182534,306.189543741125,296.537621267826,289.166513133077,281.165002038671,271.038152459266,261.471349598384,246.799276295878,232.56639300902,215.759443755233,199.068174198434,185.360008844377,173.450017979043,164.648634161594,157.172412016101,151.070234763568,147.242469590348,148.727844491311,149.07488356484,148.129617210747,142.219928819433
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",873.248765036477,881.217156899961,883.849156273095,898.991406950085,913.111390717344,923.921252134162,947.499420555367,961.560914190723,978.436659039792,992.882491540604,986.940939896745,976.118298046287,962.613477616513,947.029853194126,933.467798733444,925.527601473714,939.006243204951,954.718238835842,972.707314220308,998.361666860653,1026.61357536189,1051.80110378894,1087.5220893776,1140.23272756718,1162.74797251909,1156.35532432164,1110.15604566331,1070.0981549463,1066.32334549496,1090.19522293668
148,"TCD","Chad",570.708444723652,563.023826766347,563.00633644394,568.379995874764,571.723909360619,577.322702060492,596.851650190843,620.783429503326,646.53866289983,669.524774693907,687.837390868599,697.758320344796,707.101642370424,712.029054930657,707.285050741027,699.094867306564,705.43539081612,716.504723850538,725.282365115543,735.027697425981,747.745699402817,774.158028853495,817.385034690891,865.011386984992,893.886958282724,906.990438068896,893.138377591661,881.625494461712,884.696765797204,895.625352654256
152,"CHL","Chile",936.49259599081,879.002587945269,844.69931107314,831.710624892108,818.406471866407,818.470819608978,811.446656271548,789.699106698433,791.907123469049,786.288356645518,752.766107619816,746.659041168256,718.353142696343,711.077376953215,700.423803532924,678.545599112125,664.020362611324,660.202218735815,644.898057257307,655.611650080775,655.540790334469,653.232627483809,657.849244678019,666.337514014396,667.823488432307,659.527982183959,622.410520693962,603.393968284164,603.680224928522,615.622003437615
156,"CHN","China",1816.53326953035,1846.14726121926,1874.94491297572,1902.20482831109,1918.22522515104,1929.69979295607,1949.35777283945,1969.95229889027,1995.64142401431,2031.7551166783,2067.86795022848,2061.75906732253,2067.45082233847,2062.3727323158,2075.52469064756,2048.98896770878,1984.0739620869,1964.41932006265,1984.61346919553,2011.24830502701,2029.53420916107,2024.86049496763,2004.99974841213,1987.06097141272,1962.45897411453,1921.88594564167,1854.62845969708,1782.88874922942,1749.996403638,1743.35489976932
170,"COL","Colombia",1076.83899699869,1095.06771992832,1088.71648080885,1078.49018850168,1071.36664750382,1058.43025282542,1071.35956777225,1040.88732079464,1031.50690110877,1046.1890277849,1024.00079506825,986.554298604188,1009.84378211214,919.371364338427,873.167192463887,820.394768563943,822.179356922301,810.374015143295,823.181592726664,848.240378953026,830.487249091041,785.089349313715,766.695367693132,744.691321274041,721.969919232161,715.270568252887,695.518099376191,681.654491674168,680.121625486933,683.337181426285
174,"COM","Comoros",409.354257881729,421.759816557276,442.993416352202,454.679089559125,473.383084681728,485.242725053452,495.69181002363,500.432612558102,495.968655068471,495.928639370284,507.321575633849,508.900688517151,514.424146795595,513.496593564233,513.780907997478,526.293850023224,518.006249812352,543.279521682507,551.091905600857,537.189348549821,527.690567379679,545.826072203288,559.306444395367,569.859229341444,608.080942001706,603.223554020242,585.978731118913,571.552491406217,565.5097793781,581.265167053169
