"code","iso","country","HAD.raw.1990","HAD.raw.1991","HAD.raw.1992","HAD.raw.1993","HAD.raw.1994","HAD.raw.1995","HAD.raw.1996","HAD.raw.1997","HAD.raw.1998","HAD.raw.1999","HAD.raw.2000","HAD.raw.2001","HAD.raw.2002","HAD.raw.2003","HAD.raw.2004","HAD.raw.2005","HAD.raw.2006","HAD.raw.2007","HAD.raw.2008","HAD.raw.2009","HAD.raw.2010","HAD.raw.2011","HAD.raw.2012","HAD.raw.2013","HAD.raw.2014","HAD.raw.2015","HAD.raw.2016","HAD.raw.2017","HAD.raw.2018","HAD.raw.2019"
498,"MDA","Moldova",2052.93674994236,2126.19338140123,2016.33064996902,2060.40039405891,2261.64566544786,2290.49434521325,2140.164262643,1934.9438451303,1795.06571482087,1753.45300611731,1677.22678329607,1518.66493442703,1345.52688528965,1147.39783658491,928.121280666268,805.338861301838,668.321608327195,556.965752112347,458.393871670836,385.47221572903,338.610179832783,270.457593412418,238.75383415598,208.09194802786,195.159500930209,183.46126519565,164.881261835589,145.718286299365,136.19355285127,127.967494465155
492,"MCO","Monaco",1.65245315847078,1.50024325510165,1.36633405719064,1.25528551213579,1.17102792527938,1.11581291430879,1.08292155138968,1.05353375250778,1.02530218487299,0.995128586930958,0.9615483236742,0.921665442794845,0.870624446917223,0.815638373695869,0.761907049796791,0.715498507928055,0.673995619083654,0.629930107399228,0.589461400603542,0.556540217904174,0.530569400401162,0.510920075441988,0.49291082410223,0.476278016349791,0.458564790430872,0.43800473155899,0.412007118745721,0.387779520251194,0.369843284656849,0.35472770530998
496,"MNG","Mongolia",6495.94822766525,6396.60402353833,6349.33135262735,6287.23108665513,6191.19590182687,6205.56196053816,6119.94818260128,5945.06830059356,5717.98419660874,5548.31734196285,5389.38840541825,5202.86025049715,4953.69971088808,4688.83846777569,4394.45352537037,4099.12241808591,3773.19554864379,3409.91833948575,3079.64886803731,2849.79491895463,2620.55701234937,2385.48628931172,2136.10202799799,1903.23062603866,1696.73533959194,1538.61104667004,1457.37660169496,1392.3478381445,1310.49278506402,1233.09629412558
499,"MNE","Montenegro",833.324237305308,799.51477333994,798.597594734716,824.868212225883,851.126868013464,854.798220543057,858.658438753232,862.39005659972,840.645934607934,814.724579023477,792.793879540545,767.168562208339,730.610053753277,698.405169024947,663.520678460172,637.890579171598,614.125940252911,588.800814219518,566.411358768635,548.347987881257,528.111228486659,510.538792760485,493.087824950867,483.706920939867,477.592389193323,466.496743835013,453.691843580833,439.437248566205,418.616335710236,396.060019131561
504,"MAR","Morocco",2323.32037363155,2215.55711727177,2134.57652098973,2047.24596002248,1926.75167267582,1827.70550976821,1718.89131333435,1623.52550063696,1517.55132748512,1430.21065055268,1313.67368329305,1218.23861027868,1129.66151824986,1060.17606101336,983.323169308788,909.674320473258,834.150623142533,758.81529354725,684.18918102013,611.653437763589,544.865663690025,483.563920986927,429.85467072687,390.09532345718,341.872866907532,296.943508449684,255.054995915413,218.005509608911,185.761048649234,157.46086298154
508,"MOZ","Mozambique",9650.98726166013,9471.51263437708,9186.61394899371,8769.20133411579,8501.82012070446,8443.01939632534,8302.78207181537,8108.26500266189,7919.55527937093,7766.57762950453,7636.40781797085,7345.33460561556,7157.63949247051,6959.91768872745,6859.78332665289,6795.24947116446,6902.47748774591,6865.07527960466,6831.31692784439,6733.20889774105,6657.0982464737,6545.81338611773,6483.04870303223,6340.8983523166,6189.74728295414,6026.01757769455,5830.14926224485,5661.34462599413,5536.18477071099,5444.76051249024
104,"MMR","Myanmar",10923.139123729,10831.8322297411,10686.8599318926,10515.3125243129,10309.7346415933,10106.5185655803,9896.5671881,9668.33093271602,9449.88602817708,9184.95066521092,8892.65418228335,8538.94634925446,8149.8920541147,7756.95713134119,7399.38095276384,6982.97466866192,6575.88840991474,6130.83180793641,5751.0614934359,5412.74189031368,5076.54972319803,4813.12073271628,4550.83176702154,4362.91786751061,4173.19566530995,3997.55634507479,3833.69780423964,3665.49866102348,3487.53077740756,3303.99320863258
516,"NAM","Namibia",4991.72500613418,4825.32359380726,4681.53711341888,4524.94851824148,4432.46663169507,4305.49201377142,4180.70440253867,4086.76573427134,4058.39553432385,4031.31150924482,4020.40772936379,3895.82195296947,3854.32532819802,3736.40584400251,3582.84114191059,3428.20294468189,3234.16486691454,3065.02501109708,2891.51955193884,2737.0081609439,2600.26217382221,2424.11032105821,2266.28552520461,2144.98128201836,2030.0979604615,1930.76975258801,1841.9068743389,1752.44662211018,1653.80911882298,1546.84431189803
520,"NRU","Nauru",1864.71541803773,1805.07372117993,1751.77564785795,1693.58259646814,1653.877673392,1629.79571272266,1606.77754544917,1584.72917836004,1556.87978913464,1519.88324515385,1473.73963306023,1435.51807593901,1383.06146521968,1323.69474766652,1263.90973598338,1197.64071945435,1123.97846942167,1050.35657584003,966.810339006566,885.933775140582,800.36588549473,716.420407829255,637.101282079958,558.455312678786,486.06958017343,428.235142861693,381.787698476344,342.370791210219,306.729950392589,274.197113027837
524,"NPL","Nepal",9895.5081821666,9550.94020588585,9193.88892997154,8924.03097717459,8598.74516347298,8290.33903351412,7938.04670076003,7606.07304828878,7261.96595694836,6926.45437188716,6622.46945921611,6329.40532470572,6066.04589298641,5832.89970690418,5632.22644767014,5516.53187321139,5352.06603119915,5150.65475458554,4927.84782650915,4701.69203568243,4457.93828564382,4223.83889847498,3978.72709114824,3775.60109500882,3554.22854400332,3394.64414805514,3260.24567064339,3135.21200919203,2978.43342772256,2803.951405674
528,"NLD","Netherlands",4.90378457221843,4.42744846893197,4.0053566576071,3.7023341716341,3.33263490757509,3.06162859028534,2.82642043493971,2.58460677144467,2.39433863270789,2.23232295870595,2.05611753297129,1.86883451023863,1.69821112254699,1.52894311759889,1.34680823434209,1.20577935489252,1.07055533295819,0.950339348519403,0.855655736284799,0.773351197230294,0.708298633189648,0.652674241788894,0.608796838990959,0.565415507394413,0.525805653735314,0.498092499415395,0.475445341698139,0.452981586130681,0.431992068523051,0.410134049701786
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",11.2806442389712,10.2079833545807,9.38198073350212,8.71939277061491,7.87628804634023,7.24470395124607,6.66585754430941,6.07927608084658,5.44797639483937,5.10524193620846,4.67712965308597,4.24845904201721,3.85241741713772,3.38271588934871,3.00035787309124,2.65549138470359,2.43776893688649,2.25829881473547,2.0874023345671,1.94887950422335,1.82817820868272,1.69313053921425,1.57474015054659,1.47018327353996,1.40931214902544,1.2711165050197,1.1601815141832,1.11869277307542,1.09167729508712,1.05760143241932
558,"NIC","Nicaragua",3220.19227971332,3221.71928219268,3038.75707774315,2926.88426760464,2787.93988031215,2940.35278278864,2856.3875518474,2618.94932707343,2448.50351433045,2330.41873180273,2198.01490220447,2145.80441941081,2121.12773617097,2070.50168198267,2024.85681113096,2012.76897910636,1850.64811560217,1830.09761014946,1774.88330214932,1695.94010119146,1600.30699982136,1543.18670961718,1474.68067278545,1413.85706752592,1358.83921763039,1279.3401906491,1251.69496677293,1190.8773680238,1140.76871090724,1086.14206200233
562,"NER","Niger",13273.8346544206,13062.4952160954,12959.5176653824,12787.5487710212,12384.5342231671,12169.0040406528,11587.0724257253,11320.8970204374,10975.2535665732,10703.2723524688,10458.3401074874,10193.6028557674,9759.59792107957,9448.313173167,8816.38615955337,8785.05927099043,8337.13742792656,8051.48799190105,7477.06951484207,7276.9889331244,7081.29768456082,7063.37371120574,6986.59479795153,6962.58814554655,6900.80672465724,6895.47458816916,6885.67478959288,6813.33652162891,6593.11849454087,6356.7911669682
